mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,split50_test_score,split51_test_score,split52_test_score,split53_test_score,split54_test_score,split55_test_score,split56_test_score,split57_test_score,split58_test_score,split59_test_score,split60_test_score,split61_test_score,split62_test_score,split63_test_score,split64_test_score,split65_test_score,split66_test_score,split67_test_score,split68_test_score,split69_test_score,split70_test_score,split71_test_score,split72_test_score,split73_test_score,split74_test_score,split75_test_score,split76_test_score,split77_test_score,split78_test_score,split79_test_score,split80_test_score,split81_test_score,split82_test_score,split83_test_score,split84_test_score,split85_test_score,split86_test_score,split87_test_score,split88_test_score,split89_test_score,split90_test_score,split91_test_score,split92_test_score,split93_test_score,split94_test_score,split95_test_score,split96_test_score,split97_test_score,split98_test_score,split99_test_score,mean_test_score,std_test_score,rank_test_score
1423.3378581786155,231.37431515660248,1.0200478410720826,1.033168366461989,0.034309977022776265,10,0.8255183999255711,2,4168,0.8993315400781986,"{'learning_rate': 0.034309977022776265, 'max_depth': 10, 'max_features': 0.8255183999255711, 'min_samples_split': 2, 'n_estimators': 4168, 'subsample': 0.8993315400781986}",0.9581062865372241,0.9568334641354658,0.9564912027001262,0.954215489628394,0.9549728423358634,0.9541738425197578,0.9577395558916033,0.9581185083824391,0.9574972651893024,0.9554707660461134,0.9583480560396532,0.9578127153988025,0.9575298813939421,0.9534925558058066,0.9551599529925653,0.9560293178080369,0.953519712155318,0.956977649701986,0.9559792830076733,0.9563013086949185,0.956093137529598,0.9547185216997001,0.9561122502520861,0.9569601026757014,0.9562175129870241,0.9544131275860901,0.9581604811836071,0.9553913693704076,0.955518318224891,0.9576350515459129,0.9561262385406566,0.9588288268502674,0.9578849307878434,0.9568700004290168,0.9521748085737537,0.9566286866550365,0.9570392284976372,0.9586768172973262,0.9567217457649332,0.9536708108471621,0.955754172128502,0.9594444048398432,0.9534842508078811,0.9564720268429799,0.9559277359475865,0.9574813292628563,0.9543157830092031,0.9561279395101742,0.955813424687372,0.9566464706685953,0.9536478545466682,0.9561652580810305,0.9558182151446455,0.9577503579023241,0.9560710634789975,0.957323288143962,0.9569026560092793,0.9563346465588641,0.9543204894863939,0.9570949829941182,0.9588082441353338,0.955534253991287,0.9579773556504458,0.9564937269889296,0.9544264401222572,0.9545519151320082,0.95293877051629,0.959006510187232,0.9588952238368667,0.9560311156258934,0.9550719074075892,0.9588764966108067,0.9543521614186605,0.9561606110987205,0.9582180393795806,0.9557748046066559,0.9541635002720059,0.9588254606299776,0.9578286324755114,0.9561496622779995,0.9556112428142471,0.9583678277567607,0.9597744653459344,0.953391841223515,0.954492635754296,0.9570339418659014,0.9547944897955996,0.9563676439687852,0.958666572491868,0.9561945014467289,0.9568800056953453,0.9573896298810642,0.957280526616305,0.9561476073263157,0.9546058320523445,0.956744957053984,0.9539347219278268,0.9543798057607276,0.9574090778851705,0.9577295621188413,0.9563078969486053,0.0016298089242459148,94
743.1257706189156,151.04125260460094,1.1684209394454956,1.1463100298970188,0.16094119246640926,8,0.7102644796917272,2,4168,0.7257235182514921,"{'learning_rate': 0.16094119246640926, 'max_depth': 8, 'max_features': 0.7102644796917272, 'min_samples_split': 2, 'n_estimators': 4168, 'subsample': 0.7257235182514921}",0.9584160727756431,0.956579810368516,0.9549549174676271,0.9524710911303219,0.9530394983203072,0.9541304864234655,0.9555658497705198,0.9573824966136274,0.9568940956790998,0.9537803559277994,0.956174871504348,0.9554756426082681,0.9563519539057377,0.9542157607401315,0.9534640652979176,0.9545043818429257,0.9537461934578066,0.9576053342684345,0.9553483457359888,0.9553201220183419,0.9546827232887289,0.9558090003533499,0.9558076855928198,0.9547965339840105,0.9544952660890668,0.9532719499523195,0.9564053667994218,0.9542469441794783,0.956012992549775,0.9558494828193655,0.9542205174692183,0.9581668951801915,0.955827884569566,0.9554942894963836,0.9519307542986855,0.9539865788921547,0.9546305446471588,0.9570618075595309,0.9548890804946858,0.9530156808354449,0.9561940260197386,0.9577432365863333,0.9529604671231594,0.9556066325962654,0.9555339466367299,0.9565657197407152,0.9533234299026551,0.9558925327938683,0.9536556411054626,0.9549364639330248,0.9541279344995329,0.954943635894659,0.9543853121223481,0.95472469598332,0.954034419605752,0.9574121443588011,0.9550882233283917,0.9560655129424979,0.9527921796204647,0.9570040496435145,0.9550895504403764,0.9527045205645494,0.9579509203877941,0.954772190437064,0.9517289325638871,0.9535348898178622,0.9510893932080347,0.9565594677358729,0.9566985845202938,0.9543026616178646,0.9544330698576506,0.9569766334091478,0.9545019909632667,0.9530698846350009,0.9577573150527414,0.9539544928176198,0.9536827357315191,0.9568468262061796,0.9572039026984526,0.9536487126016381,0.9553967151432785,0.9562946139863157,0.9572420076593845,0.9517753263599543,0.9533538257829454,0.9574370202048862,0.953624363361508,0.9545474471342614,0.958737305094718,0.954149820724608,0.9560529675987143,0.9545047596359957,0.9549386081313135,0.9561387379614079,0.953396978369425,0.955936572278861,0.9529064584096634,0.9542508909383459,0.9568180478321837,0.9558700287355483,0.9550889269995554,0.0016252909783477983,120
295.20395728349683,100.89799522736926,0.7555849266052246,0.7553827420344442,0.20267695188333315,13,0.4934133071510458,2,4168,0.7422756934537176,"{'learning_rate': 0.20267695188333315, 'max_depth': 13, 'max_features': 0.4934133071510458, 'min_samples_split': 2, 'n_estimators': 4168, 'subsample': 0.7422756934537176}",0.9470120930714322,0.9455391084066865,0.9457217559490149,0.9421538590845323,0.9445056984179514,0.9427441306020438,0.9463325820373062,0.9488318249001667,0.9487249443286478,0.9428580494483325,0.9472633173035665,0.9461721707938388,0.9463341980509551,0.9438423678500443,0.9432630541814742,0.9443042191498695,0.9412873839214306,0.9455406940300912,0.9450824067816739,0.9437258121870767,0.9454503824763143,0.943021500993918,0.946060096736278,0.9472758949447971,0.9432353119150265,0.9436429848612327,0.9474888891444354,0.9441859505547884,0.9443688578681981,0.9460161738401016,0.9474024165899924,0.9482256739139494,0.9462617863844995,0.946544347083728,0.9428292634802358,0.9474990258378779,0.9471852635510893,0.9473394188538959,0.9454408744389402,0.9430926919847206,0.9448585767308949,0.9474075369684658,0.9415427475241802,0.9460247261217549,0.9457176199552613,0.9458535843061293,0.9440836931598405,0.9461191211873268,0.9440263987667452,0.9458782220543688,0.9435598675215963,0.9458632262274156,0.9429574519070554,0.9462143976162639,0.9448847020619493,0.9485577522514254,0.94654439966158,0.9458825036341553,0.9421211826585392,0.9451710972238244,0.9488420259584242,0.9445204715240288,0.9472160893131558,0.9459069989182349,0.9446811482472802,0.9440633402203834,0.9404883717321694,0.9477304747656086,0.9477867735372376,0.9460213267092965,0.9440867167862449,0.9484251122223671,0.9429868496404047,0.9444657023305945,0.9452696265208627,0.9444704617267095,0.9430877436027979,0.947434467725228,0.948775947188723,0.946448772299919,0.9450167433560304,0.9474972430016356,0.9497311384780157,0.94184582248027,0.9452300145188549,0.9483383516867335,0.9417939129594416,0.944903077766764,0.948033903051316,0.9449431360319613,0.9453053690100022,0.9476217089586022,0.9466704391964422,0.9435430012197884,0.9428219230132058,0.946007260549404,0.9411270677312589,0.9430766352173892,0.9463291499035386,0.9451891151507456,0.9453480871773999,0.0020104559997008737,189
748.6432253718376,183.56674287655167,1.0245651698112488,1.0511738739619654,0.13420186966472852,13,0.563207966534582,2,4168,0.890300529340937,"{'learning_rate': 0.13420186966472852, 'max_depth': 13, 'max_features': 0.563207966534582, 'min_samples_split': 2, 'n_estimators': 4168, 'subsample': 0.890300529340937}",0.9501817033569908,0.9479718781125019,0.9479026626519583,0.9474733520791367,0.9463894656195665,0.9460200609104721,0.9504045583979364,0.9508039481683151,0.9505382476979019,0.9480137889330509,0.9500049496209372,0.9506930285539911,0.9497935109474743,0.9463526293131878,0.9464373802863638,0.9494151521151241,0.945816723981879,0.9502397402191394,0.9503246132618732,0.9483644478957403,0.9486277349980161,0.946801032108553,0.9492918278125173,0.9509991219500322,0.9490657912188852,0.9458249398151075,0.9507019993632201,0.9461832294653105,0.9482858414034459,0.9508374151972315,0.9487349771890177,0.9508230227580411,0.9494841747110496,0.9494160191590775,0.9469112989997213,0.9468490638354867,0.9509915709481997,0.9513499214684724,0.949221137468804,0.946590474545219,0.9470620597048885,0.9514348164530619,0.9451056456985014,0.9500748817168755,0.9489108359684668,0.9501405456546234,0.947812924124906,0.9494851057456157,0.9495001016374158,0.9489772129950369,0.944764517387576,0.949753904110323,0.9480238607355318,0.9493379429328807,0.9486710416147724,0.9487282914707975,0.9480618827458658,0.9483552818246772,0.9471446687430579,0.9486195050333501,0.9508569945040457,0.9474142817558817,0.9517515368268018,0.948240584339916,0.9471197335076886,0.9458317149553618,0.9446410667063823,0.9527205953326269,0.952021600275354,0.9485751166764786,0.9479573030675297,0.9511872646954082,0.9465140659033783,0.948277962184686,0.9505909729557357,0.9470514285574022,0.945599537333318,0.9497079957185862,0.9496144191195464,0.9489278179043975,0.947699101877733,0.9503463711210512,0.952247646118675,0.9452646215562528,0.9480483164041666,0.9496594893305266,0.9458323767336696,0.9496709812769956,0.951363982635451,0.9466362338468387,0.9474867367147038,0.9505252886472885,0.9485037098299082,0.9498027028810337,0.9470025208497975,0.9486093006465596,0.9465529840293965,0.947690444956168,0.9498279137924734,0.9497501625845878,0.9486722034099099,0.0018390731743429091,169
453.9229906964302,146.92419650952604,1.8916213846206664,1.7066825116086781,0.011478916201752568,9,0.3467468889128293,2,4168,0.8888719962112984,"{'learning_rate': 0.011478916201752568, 'max_depth': 9, 'max_features': 0.3467468889128293, 'min_samples_split': 2, 'n_estimators': 4168, 'subsample': 0.8888719962112984}",0.9629442591881405,0.9613934019529751,0.96074010458085,0.9591330509533715,0.9584051549219903,0.9586682986035175,0.9613602546874253,0.9631212842494379,0.9625954270312226,0.9600311842309821,0.9612368739439858,0.9618863476043497,0.9621658092307704,0.9601509388024441,0.9598346550451947,0.9603783684638966,0.9578733983778398,0.9620664830787242,0.960838576085868,0.9611596250925453,0.9600214764704499,0.9599229108412554,0.9615364961690662,0.9608227992836458,0.9606138878997402,0.9589476181332885,0.9630223958856025,0.9597214365998639,0.96092705231042,0.961973141283804,0.961005969758097,0.9638506860985803,0.9611984592317575,0.9613914867256588,0.9583555608341898,0.9600507285892983,0.9617783148742998,0.9628870651133014,0.961789167742983,0.9583531773295076,0.9606371878673382,0.963323161094017,0.9594231399152804,0.9613013800702145,0.9603192105958152,0.9615782735508568,0.9601394147165578,0.9607065173461327,0.9611019098446051,0.9607762298716257,0.9591978880566273,0.9609827233064666,0.9604318861394378,0.9623140384781009,0.9605134674349389,0.9624264469129221,0.9610074095856653,0.9608791045925159,0.9585640524644239,0.9613132092663101,0.9620941781348639,0.9595746105629495,0.9633455109877327,0.9600048783303271,0.9589125840669753,0.9584819494655338,0.9575874771793282,0.9630432360906872,0.9630831354190937,0.9609736541513537,0.9594855967897142,0.9628479127089637,0.9592185624063189,0.960630394484589,0.9631356628218052,0.9601607472655547,0.95844506089928,0.9626597732495114,0.9621881344090479,0.9614389375905058,0.9603440443035611,0.9621677903304926,0.9629207899339041,0.95800355693477,0.9595939775450052,0.9623226762587146,0.9587135465220029,0.9612718026239596,0.9624123958244506,0.9595817150419406,0.9616591024098311,0.9611304611901845,0.9613248334530756,0.9614818936745819,0.9596803608370779,0.9603390679145523,0.9586993357900215,0.9598364594225673,0.9617207255262584,0.9625546936272729,0.9608416120458854,0.001454582436528202,3
719.1514523768425,179.02928039988007,0.6601096487045288,0.6498170960187538,0.11252755476052344,5,0.9035772568372358,2,4168,0.8750524870215068,"{'learning_rate': 0.11252755476052344, 'max_depth': 5, 'max_features': 0.9035772568372358, 'min_samples_split': 2, 'n_estimators': 4168, 'subsample': 0.8750524870215068}",0.9589801427339616,0.9573792195783148,0.9561723454677183,0.9544461871662652,0.9554380584525536,0.9545274925672333,0.9567290050280209,0.9579537508055083,0.9579206688541249,0.9550961097191962,0.9576516430596739,0.9571708290348325,0.9573751493338228,0.9567765609181019,0.9551730636611692,0.956007829864309,0.9531502887429932,0.9573350407582681,0.9576403411121881,0.9571288168116528,0.9552773705076488,0.9561521425571388,0.9573668451730182,0.9575928023323743,0.9560485770424827,0.9545772081829761,0.9582254539256898,0.9544985303930795,0.9562856429801195,0.95784798895894,0.9550305334757024,0.9589352320316656,0.9571110908743246,0.9572673494190586,0.953328873252089,0.9559320852386345,0.9584738195923851,0.957981288484955,0.9577514278764825,0.9548372811903444,0.9566814237160416,0.9591413896329213,0.9550285945648549,0.9561759193880055,0.956778394863657,0.9584565859012123,0.9560788515209714,0.9565841428743918,0.9559962388996979,0.9556588374095851,0.9554537482112923,0.9563467422066914,0.9546783707725166,0.9579675877437605,0.9566957664957227,0.9594719764003281,0.9557713919855569,0.9572108933394615,0.9540231045522557,0.9575960480571141,0.9573221724142497,0.9553733194054672,0.9594708292858504,0.957126559249131,0.9551700071274958,0.9542430881634868,0.952917489188791,0.9583240717429,0.9589631606453453,0.957142660009752,0.9564105736770397,0.9574118361840424,0.9553350887685164,0.9558168754087539,0.9596472338198017,0.9564096628954915,0.9539303249442361,0.958953924215401,0.9581457153155155,0.9567136720787327,0.9561194192558613,0.9584138969062959,0.958505090212322,0.9533994855858804,0.9553340387355482,0.9589162487613714,0.9540927565793031,0.9572283496791659,0.9579684792535871,0.9548250864227755,0.9570229750555593,0.957175023867852,0.956531894435934,0.9578383991779343,0.9566205633578259,0.9572417196576567,0.954162811062218,0.9560463103262608,0.957318546427838,0.9598280530583804,0.9566178750805463,0.0015768457960227634,87
981.6192344236374,214.3379240525855,1.0205607080459596,1.0276607548692627,0.02182672713652882,8,0.729429006999116,2,4168,0.8426212864018037,"{'learning_rate': 0.02182672713652882, 'max_depth': 8, 'max_features': 0.729429006999116, 'min_samples_split': 2, 'n_estimators': 4168, 'subsample': 0.8426212864018037}",0.9616600303360471,0.9606146596890246,0.9599714197445673,0.9577594187216563,0.9577518173354076,0.9579140407825505,0.9609293470792953,0.9613217882868901,0.9608967671257858,0.9585989421489944,0.9606487225209637,0.9608794082132021,0.9608530148856606,0.958811903861313,0.9583071595282646,0.9592786847898744,0.9570034075076645,0.9606618027724652,0.96009240082566,0.9597701644016704,0.9589958905353742,0.9593127071806579,0.9597362264972902,0.960408941847326,0.9597849775677921,0.957787324622244,0.9616606842718768,0.9588135853105899,0.9593346286425407,0.9609205730380207,0.9601878798683937,0.9623239503667378,0.9606632154054384,0.9603076469708671,0.9566445683117396,0.9593039823168552,0.9603562692437908,0.9618425633706923,0.9599696298887802,0.9571102758503782,0.9592950043102614,0.9623677273326081,0.9578650054481668,0.9603153671590446,0.959516299628503,0.9607817670865757,0.9582808516532637,0.9600289552799115,0.9595649302167697,0.9595086358692871,0.9573632050679813,0.9592312374328729,0.9594971942367898,0.9612933765998334,0.9593658235387263,0.9612541924678516,0.959867434099114,0.9599636956960815,0.9575453634010028,0.9601790050878823,0.9615721635759192,0.9586853619423836,0.9621252866048888,0.9589723382272206,0.9575362462238547,0.9580448469568483,0.9556120813687436,0.9619206369527953,0.9619890890348158,0.9600215692230571,0.9582487845806624,0.9619254426452064,0.958528335741258,0.9588574349473857,0.9625195144073968,0.9591609512447914,0.9574693962581289,0.9617374145803232,0.9604721945033311,0.959449434299316,0.9594821111020364,0.9615738511655147,0.9618094496170982,0.9563944293606561,0.957909675773593,0.9613100915132698,0.9579834694824927,0.9594389042290647,0.9616988871388913,0.958909806471695,0.9602985848660445,0.9603500115540817,0.9603560434407978,0.9598280531632111,0.958791324471131,0.9595486999701004,0.957706551175446,0.9591134169488583,0.9604165619713073,0.9612114903736979,0.959712554303842,0.001490577564151769,21
466.6874032783508,134.7833586174086,0.6062138390541076,0.6318766099177856,0.04074815560860463,5,0.6381938749367917,2,4168,0.7162553812160863,"{'learning_rate': 0.04074815560860463, 'max_depth': 5, 'max_features': 0.6381938749367917, 'min_samples_split': 2, 'n_estimators': 4168, 'subsample': 0.7162553812160863}",0.9600506110567651,0.9580549099974873,0.9573218947720141,0.9558333023451973,0.9563031896875256,0.9559408151621808,0.9577395507308079,0.9589530376159532,0.9585028367057167,0.9562022693480579,0.9574719603343936,0.9580784291196065,0.9597775338046637,0.9579788969517512,0.9568605994588273,0.9572037854049636,0.9543307671827652,0.9590815945662654,0.9575424982888875,0.9577851569998362,0.956014375842519,0.9569715509952634,0.9581707097751032,0.9577489590149363,0.9574465712418591,0.955691156790774,0.960205704183899,0.9563135284974918,0.9569551643650285,0.9586969045717572,0.9568535219997224,0.9604493110081792,0.9576632079706953,0.9582093492138506,0.9542550673878211,0.9569950859367549,0.9594585398120312,0.9595343861242615,0.9581677148593845,0.9546148298104332,0.9574288760651747,0.9595677904997901,0.956033070926684,0.957818851255193,0.9578450990234565,0.9591289519151849,0.9569292741782564,0.9575518587229419,0.9572815498535371,0.9576849429784882,0.9558161324936636,0.9574437006595868,0.956004101306401,0.9597529213383015,0.9567765760882264,0.9587276969439704,0.9563800898335313,0.9572787739904085,0.9549895952768992,0.9583430625971343,0.9579844747913734,0.9560150911050566,0.9601265137731833,0.9570234783409868,0.956039726076997,0.9561251313748855,0.9544071988950847,0.9598502762091994,0.9600361190466518,0.9575527977696265,0.9567475654386276,0.958704252234536,0.9563414382829306,0.9570494388061549,0.9601094914931875,0.9570467193607154,0.954777020587547,0.9595316260517706,0.958893990796713,0.9577259406680821,0.9564249379448909,0.959134825319994,0.9603407993303335,0.9547476843326265,0.9560019254848883,0.9596625240268224,0.9558267810070065,0.9579739029371106,0.9587265126547287,0.9557034121557094,0.9584549490343963,0.9577591628923906,0.9577099254292646,0.9577037888091707,0.9565760257413558,0.9573610172793752,0.9552905520135291,0.9570318573308544,0.9590970560322835,0.959130476046358,0.9575295860178866,0.001506253406890708,70
589.5942954349517,144.6515040576787,1.0814177989959717,1.0560611372207296,0.00787169111132696,7,0.6000233430178148,2,4168,0.7797632208827519,"{'learning_rate': 0.00787169111132696, 'max_depth': 7, 'max_features': 0.6000233430178148, 'min_samples_split': 2, 'n_estimators': 4168, 'subsample': 0.7797632208827519}",0.9583603941451198,0.9571313087184165,0.9562071948025721,0.9545959541419393,0.954651112172127,0.9541513111520642,0.9571829536095677,0.958459731782568,0.9579952809889296,0.9553461229847942,0.9570070060432928,0.9573674133916008,0.9580224490124681,0.9562396412036909,0.9548784577453165,0.9567124680343461,0.953797783821682,0.9579952542820888,0.9564926695018252,0.9568695004591272,0.9556753427502053,0.9560009880115856,0.9572739070624164,0.9567571508059299,0.9564722818897035,0.9543261332914402,0.9587699898202261,0.9553735345527624,0.9560455527549393,0.9580038885696663,0.9562730409444538,0.9595156353166888,0.9570180087784766,0.9573594307478583,0.9533994017904551,0.9557760348265963,0.9576837577732874,0.9585161849919028,0.9571438676887104,0.9538122832083867,0.9561124248215397,0.9590677468096753,0.9544473699086458,0.9569841597380749,0.9561495295925292,0.9581527118988213,0.9557334481210298,0.9565003850144884,0.9563548614506564,0.9566195999989909,0.9547936766730963,0.9562840368912385,0.955471848086009,0.9579111197897064,0.956193033468575,0.9582060225470471,0.9568457545453974,0.956191773827929,0.9538253368999913,0.9574691600182242,0.9577095364304864,0.9548678420103288,0.9588598200768724,0.9558950404032921,0.9547213130764077,0.9546979567871724,0.9523992276044683,0.9590353025438582,0.9593040322177546,0.9566416068809163,0.955339913572745,0.9581565442448111,0.9548883477241926,0.9559470547489328,0.9590714533089513,0.9561672734511913,0.9541507957031378,0.9586069365207577,0.9575375300568776,0.9568227772780327,0.9559010643022596,0.9582595430146701,0.9587831292191229,0.9535851869598823,0.9545817220143306,0.9583757961047584,0.9546592294400186,0.9562877565412817,0.9586089541023898,0.9554714663087446,0.9571924413170256,0.956918634217399,0.9570266035308824,0.9566683169213761,0.9560857083165041,0.956263780544099,0.9543474615233755,0.955587407432966,0.9575908908613685,0.958368568371548,0.9565135838935609,0.0015420414443371416,89
454.5457175421715,140.95269626685516,1.9493119168281554,1.9667763019872913,0.002204408027866876,10,0.42196109783371993,2,4168,0.6368187333479057,"{'learning_rate': 0.002204408027866876, 'max_depth': 10, 'max_features': 0.42196109783371993, 'min_samples_split': 2, 'n_estimators': 4168, 'subsample': 0.6368187333479057}",0.9569840963726938,0.9552961636666446,0.9551152633664839,0.9526505755411587,0.9522146267606988,0.9518948988585799,0.9556417151118242,0.9572720357745895,0.9568030619202725,0.9536483560431909,0.9555798915269864,0.956213988296189,0.9559833826301596,0.9537336729350604,0.9534720241431399,0.955131072140431,0.9524333577674492,0.9558794233237065,0.9547395537879771,0.9552459453401473,0.9543383403741789,0.9534247212419579,0.9552189169290906,0.955216191050546,0.9545253116349364,0.9523392859360158,0.9571971897239443,0.9537674498062433,0.9547366006308732,0.9563984450027684,0.9549294600647255,0.9577625204508001,0.9553702862086526,0.9554551816560979,0.9517402135935842,0.9540320134990142,0.9558925262521728,0.9572318280196178,0.9551916376943214,0.9521528705250132,0.954294590712774,0.9577144121560817,0.9525845750061315,0.955527790995938,0.9538291145172404,0.955754177545837,0.9538702458735825,0.9546683840387609,0.9550881544075335,0.9547328663387917,0.9532014881777469,0.9550357231521754,0.9537743345123061,0.956240402593404,0.9546700611346465,0.9563856637840341,0.9555770162601747,0.9549375472024895,0.9520957955758754,0.9549769342218609,0.9563192214271776,0.9535900503076925,0.9571457931717114,0.9542739750272439,0.9531415089318428,0.9527745988159754,0.9510740771765991,0.9577860333909279,0.9572854694762848,0.9550024665880239,0.9534728339394555,0.9568768213019838,0.9527850298429993,0.954151191208989,0.9568372207194527,0.9543690330091756,0.951881407975103,0.9572188327917402,0.9556371590843298,0.955448978952565,0.9541128126735962,0.9565755357663009,0.957216184910663,0.9517212116864028,0.9537053447480701,0.9566031060794391,0.9524510768840689,0.9547817967829618,0.9568760103574963,0.953329925756835,0.955414165626688,0.955508331807387,0.9555886111371641,0.9553174113178038,0.9537537212082652,0.954816700621044,0.9529626257225331,0.9530422332381006,0.9560056342019859,0.9566248190845504,0.9548129233655994,0.0016163321509943412,125
